Idx,Date,Hist,Pred,Text
A._R._Rahman,2015/11/04,"[8578, 8691, 7979, 8339, 8757, 9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342]","[9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/05,"[8691, 7979, 8339, 8757, 9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331]","[9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/06,"[7979, 8339, 8757, 9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738]","[9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/07,"[8339, 8757, 9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345]","[9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/08,"[8757, 9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544]","[9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712, 9331]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/09,"[9258, 11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668]","[8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712, 9331, 9678]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/10,"[11794, 10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542]","[7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712, 9331, 9678, 9233]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/11,"[10345, 10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651]","[10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712, 9331, 9678, 9233, 9595]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/12,"[10688, 10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376]","[8549, 8181, 8109, 9084, 8292, 8710, 8712, 9331, 9678, 9233, 9595, 8899]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/13,"[10258, 16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549]","[8181, 8109, 9084, 8292, 8710, 8712, 9331, 9678, 9233, 9595, 8899, 10396]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/14,"[16478, 15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181]","[8109, 9084, 8292, 8710, 8712, 9331, 9678, 9233, 9595, 8899, 10396, 20961]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/15,"[15469, 16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109]","[9084, 8292, 8710, 8712, 9331, 9678, 9233, 9595, 8899, 10396, 20961, 12834]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/16,"[16467, 11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084]","[8292, 8710, 8712, 9331, 9678, 9233, 9595, 8899, 10396, 20961, 12834, 10681]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/17,"[11805, 12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292]","[8710, 8712, 9331, 9678, 9233, 9595, 8899, 10396, 20961, 12834, 10681, 11513]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/18,"[12741, 10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710]","[8712, 9331, 9678, 9233, 9595, 8899, 10396, 20961, 12834, 10681, 11513, 11382]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2015/11/19,"[10983, 9649, 11622, 9331, 8951, 8486, 7933, 8843, 8050, 8929, 8347, 7238, 8038, 8377, 9182, 8128, 7788, 10125, 8968, 8624, 9754, 9279, 9532, 10853, 9086, 10129, 11689, 10214, 9872, 10836, 9979, 9598, 8736, 9712, 10393, 9841, 19615, 16066, 14008, 13711, 13043, 10240, 13642, 11566, 11342, 9331, 9738, 9345, 9544, 9668, 8542, 7651, 10376, 8549, 8181, 8109, 9084, 8292, 8710, 8712]","[9331, 9678, 9233, 9595, 8899, 10396, 20961, 12834, 10681, 11513, 11382, 10730]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
